,fakeid,fakeid0,female0,famid0,year0,age0,eduyrs0,famsize0,kfamincly0,tlabincly0,klabincly0,knlabincly0,wage_inc0,hrs_house0,hrs_workly0,race0,college0,employdB0,fulltimely0,lowincly0,fakeid1,female1,famid1,year1,age1,eduyrs1,famsize1,kfamincly1,tlabincly1,klabincly1,knlabincly1,wage_inc1,hrs_house1,hrs_workly1,race1,college1,employdB1,fulltimely1,lowincly1
4800,22377,22377,Male,5613,2017,38,17,6,17.628,17.514999,14.69,2.1730936,7.1449418,10,39.53846,Other,Yes,1,Full-time (1750+ hours),1,22377,Female,5613,2017,34,17,6,17.628,17.514999,2.825,2.1730936,16.424419,5,3.3076923,Other,No,1,Part-time (50-1749 hours),1
4802,22384,22384,Male,5614,2017,31,12,3,75.3032,62.150002,36.16,252.94612,12.988505,20,53.53846,Black,No,1,Full-time (1750+ hours),0,22384,Female,5614,2017,45,12,3,75.3032,62.150002,25.99,252.94612,16.692356,10,29.942308,White,Unknown,1,Part-time (50-1749 hours),0
4803,22385,22385,Male,5615,2017,36,17,2,126.221,125.43,103.96,15.211546,38.503704,10,51.923077,White,No,1,Full-time (1750+ hours),0,22385,Female,5615,2017,37,17,2,126.221,125.43,21.469999,15.211546,13.76282,15,30.0,White,Yes,1,Part-time (50-1749 hours),0
4805,22398,22398,Male,5618,2017,21,13,2,27.119999,27.119999,11.3,0.0,7.2435899,20,30.0,White,No,1,Part-time (50-1749 hours),0,22398,Female,5618,2017,21,14,2,27.119999,27.119999,15.82,0.0,8.6923075,20,35.0,White,No,1,Full-time (1750+ hours),0
4807,22413,22413,Male,5622,2017,63,16,2,144.98465,144.45807,47.278069,10.126554,30.403904,8,29.903847,White,Yes,1,Part-time (50-1749 hours),0,22413,Female,5622,2017,55,17,2,144.98465,144.45807,97.18,10.126554,40.491665,3,46.153847,White,Yes,1,Full-time (1750+ hours),0
4810,22429,22429,Male,5626,2017,58,12,2,119.78,117.52,38.419998,43.461578,18.400383,10,40.153847,White,No,0,Full-time (1750+ hours),0,22429,Female,5626,2017,58,13,2,119.78,117.52,79.099998,43.461578,29.837797,10,50.98077,White,No,1,Full-time (1750+ hours),0
4816,22450,22450,Male,5631,2017,63,14,2,114.47352,113.90852,75.995888,10.865432,38.246548,3,38.21154,White,No,1,Full-time (1750+ hours),0,22450,Female,5631,2017,61,14,2,114.47352,113.90852,37.912628,10.865432,21.504612,25,33.903847,White,No,1,Full-time (1750+ hours),0
4819,22454,22454,Male,5632,2017,56,12,3,110.175,105.09,54.239998,97.788589,22.6,10,46.153847,White,No,1,Full-time (1750+ hours),0,22454,Female,5632,2017,55,12,3,110.175,105.09,50.849998,97.788589,21.1875,20,46.153847,White,No,1,Full-time (1750+ hours),0
4821,22466,22466,Male,5635,2017,38,13,5,101.7,101.7,67.800003,-0.00014671913,32.596153,15,40.0,White,No,1,Full-time (1750+ hours),0,22466,Female,5635,2017,33,8,5,101.7,101.7,33.900002,-0.00014671913,16.298077,20,40.0,White,No,1,Full-time (1750+ hours),0
4824,22481,22481,Male,5639,2017,40,10,3,54.917999,53.562,40.68,26.076904,24.447115,2,32.0,White,No,1,Part-time (50-1749 hours),0,22481,Female,5639,2017,39,16,3,54.917999,53.562,12.882,26.076904,4.1288462,10,60.0,White,Yes,1,Full-time (1750+ hours),0
4827,22497,22497,Male,5643,2017,43,17,4,231.85565,224.87,170.63,134.33955,90.760635,6,36.153847,White,Yes,1,Full-time (1750+ hours),0,22497,Female,5643,2017,43,16,4,231.85565,224.87,54.239998,134.33955,22.193127,15,47.0,White,Yes,1,Full-time (1750+ hours),0
4830,22521,22521,Male,5649,2017,31,14,4,113.45878,90.399994,73.449997,443.43817,36.004902,15,39.23077,White,Yes,1,Full-time (1750+ hours),0,22521,Female,5649,2017,34,17,4,113.45878,90.399994,16.950001,443.43817,14.125,20,23.076923,White,Yes,1,Part-time (50-1749 hours),0
4831,22526,22526,Male,5650,2017,30,16,5,74.693001,74.579994,73.449997,2.1732037,32.257355,5,43.78846,Black,Yes,1,Full-time (1750+ hours),0,22526,Female,5650,2017,31,16,5,74.693001,74.579994,1.13,2.1732037,9.416667,10,2.3076923,Other,Yes,1,Part-time (50-1749 hours),0
4837,22553,22553,Male,5657,2017,56,17,5,168.36322,163.85001,163.85001,86.79258,82.585686,7,38.153847,White,Yes,0,Full-time (1750+ hours),0,22553,Female,5657,2017,56,16,5,168.36322,163.85001,0.0,86.79258,0.0,14,3.0,White,Yes,1,Part-time (50-1749 hours),0
4844,22575,22575,Male,5662,2017,32,12,2,132.21001,132.20999,84.75,0.00029343826,28.25,3,57.692307,Black,No,1,Full-time (1750+ hours),0,22575,Female,5662,2017,43,12,2,132.21001,132.20999,47.459999,0.00029343826,23.73,3,38.46154,Black,No,1,Full-time (1750+ hours),0
4847,22586,22586,Male,5665,2017,31,14,2,45.240681,43.570538,28.880539,32.118137,10.997921,15,50.5,Black,No,1,Full-time (1750+ hours),0,22586,Female,5665,2017,33,15,2,45.240681,43.570538,14.69,32.118137,7.2009802,4,39.23077,Black,No,1,Full-time (1750+ hours),0
4850,22598,22598,Male,5668,2017,34,17,5,102.83,102.83,40.68,0.0,20.178572,20,38.76923,Other,Yes,1,Full-time (1750+ hours),0,22598,Female,5668,2017,35,17,5,102.83,102.83,62.150002,0.0,31.452429,10,38.0,Other,Yes,1,Full-time (1750+ hours),0
4854,22602,22602,Male,5669,2017,35,17,2,182.608,140.12,70.059998,817.07703,34.995007,8,38.5,White,Yes,1,Full-time (1750+ hours),0,22602,Female,5669,2017,32,16,2,182.608,140.12,70.059998,817.07703,20.509367,8,65.692307,White,Yes,1,Full-time (1750+ hours),0
4858,22627,22627,Male,5675,2017,31,14,3,83.733002,75.709999,44.07,154.28851,25.182858,20,33.653847,Other,Yes,1,Full-time (1750+ hours),0,22627,Female,5675,2017,30,17,3,83.733002,75.709999,31.639999,154.28851,21.972221,5,27.692308,Black,Yes,1,Part-time (50-1749 hours),0
4864,22661,22661,Male,5684,2017,29,14,2,78.252502,78.195999,42.035999,1.0866019,15.922728,5,50.76923,White,No,1,Full-time (1750+ hours),0,22661,Female,5684,2017,27,16,2,78.252502,78.195999,36.16,1.0866019,19.357601,15,35.923077,White,No,1,Full-time (1750+ hours),0
4871,22677,22677,Male,5688,2017,27,12,2,143.623,143.50999,113.0,2.1732037,50.222221,6,43.26923,White,No,1,Full-time (1750+ hours),0,22677,Female,5688,2017,25,16,2,143.623,143.50999,30.51,2.1732037,15.316265,7,38.307693,White,Yes,1,Full-time (1750+ hours),0
4874,22698,22698,Male,5693,2017,40,10,5,50.895199,50.895203,8.5880003,-7.3359566e-05,11.861878,3,13.923077,Black,No,1,Part-time (50-1749 hours),0,22698,Female,5693,2017,36,11,5,50.895199,50.895203,42.307201,-7.3359566e-05,14.813445,40,54.923077,Black,No,1,Full-time (1750+ hours),0
4875,22708,22708,Male,5696,2017,40,17,4,133.91177,128.82001,84.75,97.918587,29.427084,12,55.384617,White,Yes,1,Full-time (1750+ hours),0,22708,Female,5696,2017,39,17,4,133.91177,128.82001,44.07,97.918587,23.592077,14,35.923077,White,Yes,1,Full-time (1750+ hours),0
4878,22718,22718,Male,5698,2017,36,12,5,85.879997,85.879997,64.974998,0.0,32.102272,4,38.923077,White,No,1,Full-time (1750+ hours),0,22718,Female,5698,2017,35,14,5,85.879997,85.879997,20.905001,0.0,10.099033,5,39.807693,White,Yes,1,Full-time (1750+ hours),0
4885,22759,22759,Male,5708,2017,33,14,4,64.00885,48.753849,25.3911,293.36542,13.951154,5,35.0,Black,No,1,Full-time (1750+ hours),0,22759,Female,5708,2017,32,12,4,64.00885,48.753849,23.362749,293.36542,11.452329,2,39.23077,Black,No,1,Full-time (1750+ hours),0
4896,22799,22799,Male,5718,2017,25,12,2,125.543,125.43,90.400002,2.1730571,42.742317,10,40.673077,White,No,1,Full-time (1750+ hours),0,22799,Female,5718,2017,28,14,2,125.543,125.43,35.029999,2.1730571,17.514999,10,38.46154,White,No,1,Full-time (1750+ hours),0
4898,22811,22811,Male,5721,2017,45,10,7,84.733047,62.884499,18.08,420.1644,7.261044,20,47.884617,Black,No,1,Full-time (1750+ hours),0,22811,Female,5721,2017,37,12,7,84.733047,62.884499,44.804501,420.1644,21.898582,6,39.346153,Black,No,1,Full-time (1750+ hours),0
4905,22856,22856,Male,5733,2017,58,11,2,183.51199,183.399,169.5,2.1729102,67.529877,15,48.26923,White,No,1,Full-time (1750+ hours),0,22856,Female,5733,2017,37,16,2,183.51199,183.399,13.899,2.1729102,11.689655,10,22.865385,White,Yes,1,Part-time (50-1749 hours),0
4906,22864,22864,Male,5735,2017,33,12,2,22.6,22.6,11.3,0.0,5.8854165,20,36.923077,White,No,1,Full-time (1750+ hours),0,22864,Female,5735,2017,28,12,2,22.6,22.6,11.3,0.0,5.8854165,20,36.923077,White,No,1,Full-time (1750+ hours),0
4908,22870,22870,Male,5736,2017,38,12,9,65.191963,42.600998,18.871,434.44165,9.0725965,20,40.0,Black,No,0,Full-time (1750+ hours),0,22870,Female,5736,2017,36,12,9,65.191963,42.600998,23.73,434.44165,12.676282,12,36.0,Black,No,1,Full-time (1750+ hours),0
4911,22878,22878,Male,5738,2017,31,12,2,88.158081,88.139999,49.720001,0.34772432,25.161943,20,38.0,White,No,1,Full-time (1750+ hours),0,22878,Female,5738,2017,31,17,2,88.158081,88.139999,38.419998,0.34772432,26.136055,10,28.26923,White,Yes,1,Part-time (50-1749 hours),0
4912,22885,22885,Male,5740,2017,40,14,3,118.085,108.48,61.02,184.71161,28.621014,3,41.0,White,Yes,1,Full-time (1750+ hours),0,22885,Female,5740,2017,39,16,3,118.085,108.48,47.459999,184.71161,29.423435,25,31.01923,White,Yes,1,Part-time (50-1749 hours),0
4916,22894,22894,Male,5742,2017,29,16,4,115.8137,114.13,40.68,32.378857,17.384615,10,45.0,White,No,1,Full-time (1750+ hours),0,22894,Female,5742,2017,30,16,4,115.8137,114.13,73.449997,32.378857,35.3125,10,40.0,White,Yes,1,Full-time (1750+ hours),0
4919,22908,22908,Male,5746,2017,39,16,6,118.65,118.65,67.800003,0.0,22.6,5,57.692307,White,Yes,1,Full-time (1750+ hours),0,22908,Female,5746,2017,36,17,6,118.65,118.65,50.849998,0.0,19.557692,5,50.0,White,Yes,1,Full-time (1750+ hours),0
4929,22945,22945,Male,5755,2017,28,14,4,89.269997,89.270004,49.720001,-0.00014671913,26.875675,14,35.576923,Other,No,1,Full-time (1750+ hours),0,22945,Female,5755,2017,27,16,4,89.269997,89.270004,39.549999,-0.00014671913,19.014423,14,40.0,Other,Yes,1,Full-time (1750+ hours),0
4931,22952,22952,Male,5757,2017,38,16,5,180.8,180.8,67.800003,0.0,30.748299,5,42.403847,White,Yes,1,Full-time (1750+ hours),0,22952,Female,5757,2017,39,16,5,180.8,180.8,113.0,0.0,80.484329,15,27.0,White,Yes,1,Part-time (50-1749 hours),0
4934,22957,22957,Male,5758,2017,25,14,2,73.789001,72.884995,20.34,17.384748,12.840909,8,30.461538,Black,No,1,Part-time (50-1749 hours),0,22957,Female,5758,2017,24,16,2,73.789001,72.884995,52.544998,17.384748,22.776333,23,44.365383,Black,Yes,1,Full-time (1750+ hours),0
4936,22966,22966,Male,5760,2017,56,13,2,105.32956,70.925583,32.505581,661.61493,13.891273,5,45.0,White,No,1,Full-time (1750+ hours),0,22966,Female,5760,2017,63,12,2,105.32956,70.925583,38.419998,661.61493,21.179714,16,34.884617,White,No,1,Full-time (1750+ hours),0
4944,23006,23006,Male,5770,2017,34,14,2,169.952,169.5,110.74,8.6922283,53.240383,6,40.0,White,No,1,Full-time (1750+ hours),0,23006,Female,5770,2017,29,14,2,169.952,169.5,58.759998,8.6922283,25.547827,10,44.23077,White,No,1,Full-time (1750+ hours),0
4945,23009,23009,Male,5771,2017,44,12,5,85.650612,69.212502,39.549999,316.11749,19.775,4,38.46154,White,No,1,Full-time (1750+ hours),0,23009,Female,5771,2017,39,11,5,85.650612,69.212502,29.6625,316.11749,10.845521,5,52.596153,White,No,1,Full-time (1750+ hours),0
4946,23019,23019,Male,5773,2017,50,14,4,85.337601,76.839996,45.200001,163.41547,20.142603,15,43.153847,Black,No,1,Full-time (1750+ hours),0,23019,Female,5773,2017,49,16,4,85.337601,76.839996,31.639999,163.41547,18.968824,7,32.076923,Black,Yes,1,Part-time (50-1749 hours),0
4948,23028,23028,Male,5776,2017,52,12,4,84.622307,84.608749,28.532499,0.2607199,14.160049,1,38.75,White,No,1,Full-time (1750+ hours),0,23028,Female,5776,2017,42,13,4,84.622307,84.608749,56.076248,0.2607199,31.663609,3,34.057693,White,No,1,Full-time (1750+ hours),0
4950,23035,23035,Male,5777,2017,56,17,3,171.873,171.76001,90.400002,2.1729102,54.196644,10,32.076923,Black,Yes,1,Part-time (50-1749 hours),0,23035,Female,5777,2017,52,16,3,171.873,171.76001,81.360001,2.1729102,41.510204,20,37.692307,Black,No,1,Full-time (1750+ hours),0
4954,23058,23058,Male,5783,2017,33,12,3,123.283,123.17,62.150002,2.1730571,25.264227,2,47.307693,White,No,1,Full-time (1750+ hours),0,23058,Female,5783,2017,34,17,3,123.283,123.17,61.02,2.1730571,35.230946,10,33.307693,White,Yes,1,Part-time (50-1749 hours),0
4957,23071,23071,Male,5786,2017,30,13,2,45.49041,45.49041,21.69261,0.0,10.846305,3,38.46154,Black,No,1,Full-time (1750+ hours),0,23071,Female,5786,2017,30,12,2,45.49041,45.49041,23.7978,0.0,12.961764,4,35.307693,Black,No,1,Full-time (1750+ hours),0
4958,23078,23078,Male,5788,2017,62,12,3,64.636002,36.16,29.379999,547.61542,15.302083,4,36.923077,Black,No,1,Full-time (1750+ hours),0,23078,Female,5788,2017,59,13,3,64.636002,36.16,6.7799997,547.61542,14.901099,6,8.75,Black,No,1,Part-time (50-1749 hours),0
4963,23108,23108,Male,5796,2017,39,12,4,136.73,136.73,103.96,0.0,33.320511,10,60.0,Black,No,1,Full-time (1750+ hours),0,23108,Female,5796,2017,38,16,4,136.73,136.73,32.77,0.0,15.754807,20,40.0,White,No,1,Full-time (1750+ hours),0
4964,23113,23113,Male,5797,2017,47,14,4,315.383,279.10999,76.839996,697.55786,40.020832,10,36.923077,White,No,1,Full-time (1750+ hours),0,23113,Female,5797,2017,52,17,4,315.383,279.10999,202.27,697.55786,97.245193,40,40.0,White,Yes,1,Full-time (1750+ hours),0
4970,23128,23128,Male,5801,2017,31,17,2,124.413,124.3,90.400002,2.1730571,38.931953,15,44.653847,White,Yes,1,Full-time (1750+ hours),0,23128,Female,5801,2017,32,16,2,124.413,124.3,33.900002,2.1730571,43.020306,20,15.153846,White,Yes,1,Part-time (50-1749 hours),0
4984,23188,23188,Male,5816,2017,51,12,3,85.708237,61.978241,45.200001,456.34607,13.452381,15,64.615387,Black,No,1,Full-time (1750+ hours),0,23188,Female,5816,2017,53,12,3,85.708237,61.978241,16.77824,456.34607,9.2544069,7,34.865383,Black,No,1,Full-time (1750+ hours),0
4989,23207,23207,Male,5821,2017,67,13,2,38.11264,9.4919996,0.45199999,550.39691,0.36217949,12,24.0,White,No,1,Part-time (50-1749 hours),0,23207,Female,5821,2017,65,14,2,38.11264,9.4919996,9.04,550.39691,21.730768,24,8.0,White,Yes,1,Part-time (50-1749 hours),0
4991,23217,23217,Male,5823,2017,27,17,3,60.231258,60.229,59.889999,0.043428861,29.214634,20,39.423077,White,Yes,1,Full-time (1750+ hours),0,23217,Female,5823,2017,27,17,3,60.231258,60.229,0.33899999,0.043428861,0.32596153,20,20.0,White,Yes,1,Part-time (50-1749 hours),0
4996,23261,23261,Male,5834,2017,69,17,2,153.567,128.255,109.045,486.76917,45.435417,3,46.153847,White,Yes,1,Full-time (1750+ hours),0,23261,Female,5834,2017,68,17,2,153.567,128.255,19.209999,486.76917,28.084795,7,13.153846,White,Yes,1,Part-time (50-1749 hours),0
5002,23290,23290,Male,5841,2017,59,12,2,108.62464,108.62464,35.436798,0.0,17.102703,7,39.846153,White,No,1,Full-time (1750+ hours),0,23290,Female,5841,2017,59,12,2,108.62464,108.62464,73.187843,0.0,35.876392,5,39.23077,White,No,1,Full-time (1750+ hours),0
5003,23297,23297,Male,5843,2017,28,10,3,107.237,107.124,53.110001,2.1730571,26.608217,1,38.384617,White,No,1,Full-time (1750+ hours),0,23297,Female,5843,2017,33,17,3,107.237,107.124,54.014,2.1730571,26.845924,10,38.692307,White,Yes,1,Full-time (1750+ hours),0
5004,23306,23306,Male,5845,2017,57,12,2,54.634369,54.634369,34.609638,0.0,21.469999,2,31.0,Black,No,1,Part-time (50-1749 hours),0,23306,Female,5845,2017,55,12,2,54.634369,54.634369,20.024731,0.0,12.836366,7,30.0,Black,Unknown,1,Part-time (50-1749 hours),0
5007,23312,23312,Male,5847,2017,56,12,3,52.092999,42.939999,0.0,176.01923,0.0,5,50.0,White,No,1,Full-time (1750+ hours),0,23312,Female,5847,2017,54,17,3,52.092999,42.939999,42.939999,176.01923,16.515385,10,50.0,White,Yes,0,Full-time (1750+ hours),0
5015,23359,23359,Male,5859,2017,47,12,4,176.85629,176.845,67.800003,0.21714431,34.876545,6,37.384617,White,No,1,Full-time (1750+ hours),0,23359,Female,5859,2017,40,17,4,176.85629,176.845,109.045,0.21714431,44.058586,8,47.596153,White,Yes,1,Full-time (1750+ hours),0
5016,23364,23364,Male,5860,2017,65,13,2,126.108,79.099998,20.34,904.00006,24.214285,5,16.153847,White,No,1,Part-time (50-1749 hours),0,23364,Female,5860,2017,64,12,2,126.108,79.099998,58.759998,904.00006,29.557344,10,38.23077,White,No,1,Full-time (1750+ hours),0
5017,23374,23374,Male,5862,2017,26,13,2,64.421303,64.410004,47.459999,0.21729103,18.983999,3,48.076923,Black,No,1,Full-time (1750+ hours),0,23374,Female,5862,2017,33,12,2,64.421303,64.410004,16.950001,0.21729103,9.5708637,40,34.057693,Other,No,1,Full-time (1750+ hours),0
5018,23375,23375,Male,5863,2017,48,12,4,135.39207,131.98399,79.099998,65.540024,35.233852,4,43.173077,White,No,1,Full-time (1750+ hours),0,23375,Female,5863,2017,46,13,4,135.39207,131.98399,52.883999,65.540024,45.0844,20,22.557692,White,No,1,Part-time (50-1749 hours),0
5021,23384,23384,Male,5865,2017,50,17,4,104.412,96.501999,5.6500001,152.11545,56.5,6,1.9230769,White,Yes,1,Part-time (50-1749 hours),0,23384,Female,5865,2017,47,16,4,104.412,96.501999,90.851997,152.11545,49.510628,8,35.28846,White,Yes,1,Full-time (1750+ hours),0
5023,23400,23400,Male,5869,2017,27,17,2,56.522598,56.5,22.6,0.43458205,15.066667,20,28.846153,White,No,1,Part-time (50-1749 hours),0,23400,Female,5869,2017,30,16,2,56.522598,56.5,33.900002,0.43458205,16.950001,20,38.46154,Other,Yes,1,Full-time (1750+ hours),0
5027,23412,23412,Male,5872,2017,49,12,4,188.71001,175.14999,96.050003,260.76947,38.419998,8,48.076923,White,No,1,Full-time (1750+ hours),0,23412,Female,5872,2017,55,17,4,188.71001,175.14999,79.099998,260.76947,37.241055,20,40.846153,White,Yes,1,Full-time (1750+ hours),0
5028,23416,23416,Male,5873,2017,44,12,2,106.785,103.96,70.059998,54.326866,51.973293,4,25.923077,White,No,1,Part-time (50-1749 hours),0,23416,Female,5873,2017,35,14,2,106.785,103.96,33.900002,54.326866,16.298077,4,40.0,White,No,1,Full-time (1750+ hours),0
5031,23431,23431,Male,5877,2017,68,17,2,62.036999,57.629997,6.7799997,84.750031,7.369565,10,17.692308,White,Yes,1,Part-time (50-1749 hours),0,23431,Female,5877,2017,64,14,2,62.036999,57.629997,50.849998,84.750031,23.541666,15,41.53846,White,Yes,1,Full-time (1750+ hours),0
5035,23447,23447,Male,5881,2017,68,12,2,69.9244,69.721001,9.8310003,3.9115319,59.581818,10,3.1730769,White,No,1,Part-time (50-1749 hours),0,23447,Female,5881,2017,55,13,2,69.9244,69.721001,59.889999,3.9115319,32.164341,12,35.807693,White,No,1,Full-time (1750+ hours),0
5037,23463,23463,Male,5885,2017,46,12,4,46.104,45.425999,40.68,13.038488,22.612562,5,34.596153,White,Unknown,1,Full-time (1750+ hours),0,23463,Female,5885,2017,48,16,4,46.104,45.425999,4.7459998,13.038488,14.125,25,6.4615383,White,Yes,0,Part-time (50-1749 hours),0
5043,23510,23510,Male,5896,2017,27,12,4,68.675751,68.675751,33.984749,0.0,20.78578,8,31.442308,Black,No,1,Part-time (50-1749 hours),0,23510,Female,5896,2017,25,14,4,68.675751,68.675751,34.690998,0.0,15.063396,8,44.28846,White,Yes,1,Full-time (1750+ hours),0
5045,23514,23514,Male,5897,2017,60,14,2,66.902779,55.369999,27.119999,221.78423,15.550459,2,33.53846,Black,Yes,1,Part-time (50-1749 hours),0,23514,Female,5897,2017,56,16,2,66.902779,55.369999,28.25,221.78423,14.576883,8,37.26923,Black,Yes,1,Full-time (1750+ hours),0
5048,23533,23533,Male,5902,2017,40,16,4,180.8,180.8,113.0,0.0,51.247166,3,42.403847,White,Yes,1,Full-time (1750+ hours),0,23533,Female,5902,2017,41,16,4,180.8,180.8,67.800003,0.0,46.122448,15,28.26923,White,Yes,1,Part-time (50-1749 hours),0
5053,23551,23551,Male,5907,2017,61,16,3,161.76741,149.27525,102.02431,240.2338,50.382374,5,38.942307,White,Yes,1,Full-time (1750+ hours),0,23551,Female,5907,2017,60,16,3,161.76741,149.27525,47.25095,240.2338,22.162735,10,41.0,White,Yes,1,Full-time (1750+ hours),0
5057,23584,23584,Male,5915,2017,34,12,4,148.03,141.25,90.400002,130.3846,34.76923,2,50.0,White,No,1,Full-time (1750+ hours),0,23584,Female,5915,2017,34,15,4,148.03,141.25,50.849998,130.3846,24.447115,10,40.0,White,No,1,Full-time (1750+ hours),0
5062,23599,23599,Male,5919,2017,38,16,4,296.96399,295.39331,172.2233,30.20536,70.295227,10,47.115383,White,Yes,1,Full-time (1750+ hours),0,23599,Female,5919,2017,39,17,4,296.96399,295.39331,123.17,30.20536,56.319157,14,42.057693,White,Yes,1,Full-time (1750+ hours),0
5063,23608,23608,Male,5921,2017,39,16,5,129.77599,123.17,55.369999,127.03822,24.608889,5,43.26923,White,Yes,1,Full-time (1750+ hours),0,23608,Female,5921,2017,34,16,5,129.77599,123.17,67.800003,127.03822,30.013281,13,43.442307,White,Yes,1,Full-time (1750+ hours),0
5068,23642,23642,Male,5929,2017,37,16,4,86.501503,86.445,83.620003,1.0866019,36.012058,4,44.653847,Black,Yes,1,Full-time (1750+ hours),0,23642,Female,5929,2017,36,16,4,86.501503,86.445,2.825,1.0866019,16.329479,30,3.3269231,Black,Yes,0,Part-time (50-1749 hours),0
5078,23689,23689,Male,5941,2017,38,12,6,127.69,127.69,102.83,0.0,48.966667,2,40.384617,Other,No,1,Full-time (1750+ hours),0,23689,Female,5941,2017,36,12,6,127.69,127.69,24.860001,0.0,22.765568,30,21.0,Other,No,0,Part-time (50-1749 hours),0
5080,23692,23692,Male,5942,2017,32,12,3,134.35699,134.24399,50.849998,2.1732037,24.541506,8,39.846153,White,No,1,Full-time (1750+ hours),0,23692,Female,5942,2017,30,14,3,134.35699,134.24399,83.393997,2.1732037,42.033264,8,38.153847,White,Yes,1,Full-time (1750+ hours),0
5081,23695,23695,Male,5943,2017,33,16,4,126.56,125.995,48.59,10.865432,18.906614,5,49.423077,White,Yes,1,Full-time (1750+ hours),0,23695,Female,5943,2017,32,15,4,126.56,125.995,77.404999,10.865432,34.325943,15,43.365383,White,Yes,1,Full-time (1750+ hours),0
5086,23723,23723,Male,5950,2017,27,10,5,98.309998,98.309998,36.16,0.0,25.111111,5,27.692308,White,No,1,Part-time (50-1749 hours),0,23723,Female,5950,2017,31,14,5,98.309998,98.309998,62.150002,0.0,29.879808,6,40.0,White,No,1,Full-time (1750+ hours),0
5090,23732,23732,Male,5952,2017,40,17,5,469.50369,467.82001,337.87,32.378563,137.90613,15,47.115383,White,Yes,1,Full-time (1750+ hours),0,23732,Female,5952,2017,48,16,5,469.50369,467.82001,129.95,32.378563,76.03862,21,32.865383,White,Yes,1,Part-time (50-1749 hours),0
5092,23735,23735,Male,5953,2017,41,10,4,85.879997,85.880005,41.810001,-0.00014671913,15.583302,5,51.596153,Other,Unknown,1,Full-time (1750+ hours),0,23735,Female,5953,2017,42,12,4,85.879997,85.880005,44.07,-0.00014671913,18.454773,14,45.923077,Other,No,1,Full-time (1750+ hours),0
5096,23756,23756,Male,5958,2017,31,15,6,124.4808,111.192,56.725998,255.55376,24.663479,6,44.23077,White,No,1,Full-time (1750+ hours),0,23756,Female,5958,2017,27,14,6,124.4808,111.192,54.466,255.55376,25.511007,4,41.057693,Other,No,1,Full-time (1750+ hours),0
5101,23776,23776,Male,5963,2017,38,16,6,140.6963,105.09,37.290001,684.73657,16.980875,2,42.23077,White,Yes,1,Full-time (1750+ hours),0,23776,Female,5963,2017,39,14,6,140.6963,105.09,67.800003,684.73657,34.876545,8,37.384617,White,Yes,1,Full-time (1750+ hours),0
5102,23779,23779,Male,5964,2017,45,14,5,216.395,209.05,73.449997,141.25003,30.991562,3,45.576923,White,No,1,Full-time (1750+ hours),0,23779,Female,5964,2017,45,14,5,216.395,209.05,135.60001,141.25003,47.881355,8,54.46154,White,No,1,Full-time (1750+ hours),0
5103,23784,23784,Male,5965,2017,45,13,2,144.64,144.64,77.970001,0.0,37.022793,10,40.5,White,No,1,Full-time (1750+ hours),0,23784,Female,5965,2017,49,12,2,144.64,144.64,66.669998,0.0,35.767166,10,35.846153,White,No,1,Full-time (1750+ hours),0
5107,23799,23799,Male,5969,2017,37,14,4,72.331299,72.32,40.68,0.21729103,19.152542,10,40.846153,White,Yes,1,Full-time (1750+ hours),0,23799,Female,5969,2017,33,12,4,72.331299,72.32,31.639999,0.21729103,15.509804,20,39.23077,White,Unknown,1,Full-time (1750+ hours),0
5110,23807,23807,Male,5971,2017,39,14,4,159.9063,158.2,73.449997,32.813438,29.379999,8,48.076923,White,No,1,Full-time (1750+ hours),0,23807,Female,5971,2017,37,16,4,159.9063,158.2,84.75,32.813438,38.124157,12,42.75,White,Yes,1,Full-time (1750+ hours),0
5114,23818,23818,Male,5973,2017,58,10,4,66.326477,41.810001,33.900002,471.47067,13.038462,5,50.0,Other,No,1,Full-time (1750+ hours),0,23818,Female,5973,2017,65,12,4,66.326477,41.810001,7.9099998,471.47067,5.3809524,20,28.26923,Other,Unknown,1,Part-time (50-1749 hours),0
5119,23848,23848,Male,5981,2017,40,12,3,53.110001,53.110001,33.900002,0.0,15.472387,5,42.134617,Black,No,1,Full-time (1750+ hours),0,23848,Female,5981,2017,36,13,3,53.110001,53.110001,19.209999,0.0,10.503007,8,35.173077,Black,Yes,1,Full-time (1750+ hours),0
5123,23862,23862,Male,5984,2017,43,14,4,142.606,134.47,67.800003,156.46156,22.6,2,57.692307,Black,No,1,Full-time (1750+ hours),0,23862,Female,5984,2017,39,14,4,142.606,134.47,66.669998,156.46156,16.801916,3,76.307693,White,No,1,Full-time (1750+ hours),0
5125,23876,23876,Male,5988,2017,34,12,2,74.693001,74.580002,41.810001,2.1730571,16.94771,5,47.442307,White,No,1,Full-time (1750+ hours),0,23876,Female,5988,2017,31,14,2,74.693001,74.580002,32.77,2.1730571,17.247368,5,36.53846,White,Yes,1,Full-time (1750+ hours),0
5130,23891,23891,Male,5992,2017,42,12,5,139.216,133.00101,82.151001,119.51916,30.482746,2,51.826923,White,No,1,Full-time (1750+ hours),0,23891,Female,5992,2017,39,12,5,139.216,133.00101,50.849998,119.51916,25.424999,15,38.46154,White,No,1,Full-time (1750+ hours),0
